loan_id,customer_id,loan_status,application_time,current_loan_amount,term,tax_liens,purpose,no_of_properties,home_ownership,annual_income,years_in_current_job,months_since_last_delinquent,no_of_cars,no_of_children,credit_score,monthly_debt,years_of_credit_history,no_of_open_accounts,no_of_credit_problems,current_credit_balance,max_open_credit,bankruptcies,application_date,application_year,application_month,application_week,application_day,application_season,current_credit_balance_ratio
a27b93d2-d5ca-4215-8318-5f9bc77a3685,000efe37-441f-4b19-b5e4-81bfaff4bede,0,2016-03-26 13:25:00,25858.0,1,0.0,0.7925357813801251,3.0,0.0,71321.0,5,35.32015393209608,4.0,1.0,672.0,357.2,7.8,17.0,0.0,8293.0,63309.0,0.0,2016-03-26,2016,3,12,26,1,0.32071312553175035
da313e14-e098-404c-af2c-e277710dfd3c,00113111-8fec-4a57-86df-e02a0e451d17,1,2016-04-13 10:15:00,13478.0,0,0.0,0.7925357813801251,1.0,1.0,47273.0,11,35.32015393209608,2.0,1.0,738.0,1311.81,23.1,16.0,0.0,4171.0,41297.0,0.0,2016-04-13,2016,4,15,13,2,0.3094672800118712
b7658ee4-67de-4fa5-ace9-1a5834942bda,00119b7c-3b40-4692-b5b0-a7bf223ce86a,0,2016-05-02 11:13:00,22922.0,1,0.0,0.7925357813801251,2.0,1.0,64922.0,11,35.32015393209608,2.0,3.0,7260.0,649.22,19.4,10.0,0.0,42972.0,53649.0,0.0,2016-05-02,2016,5,18,2,2,1.8747055230782654
dcf1eef7-ddca-41ca-9e5d-a3427dcbe9b7,0011ae66-b79a-4b37-81a3-9a76c8593814,1,2016-04-30 11:35:00,8372.0,0,0.0,0.014603063931981485,0.0,0.0,72390.11207198375,0,35.32015393209608,1.0,2.0,1356.613038759147,148.26,15.8,2.0,0.0,7770.0,22522.0,0.0,2016-04-30,2016,4,17,30,2,0.9280936454849499
79b35f0a-e241-4000-a8a0-bc8ef80b0456,0011d963-4e94-48a9-8aba-437cf94d566c,1,2016-02-03 14:45:00,9847.0,0,0.0,0.7925357813801251,0.0,1.0,70898.0,1,25.0,4.0,2.0,740.0,579.0,12.0,8.0,0.0,3266.0,6198.0,0.0,2016-02-03,2016,2,5,3,1,0.3316746217121966
40db4d43-a6ed-4dd9-84ef-26c1ed81bb99,0012fb81-77a6-40b5-9ccd-4ae2b740dde8,0,2016-02-27 13:10:00,34454.0,1,0.0,0.7925357813801251,3.0,1.0,114190.0,11,35.32015393209608,4.0,3.0,711.0,624.24,30.5,8.0,0.0,22185.0,25297.0,0.0,2016-02-27,2016,2,8,27,1,0.6439020142799095
c6e62921-023d-4033-9805-0179cde0de33,00132610-2f2f-4aeb-a371-2d66aca1248e,1,2015-10-24 14:29:00,13092.0,1,0.0,0.7925357813801251,1.0,1.0,72390.11207198375,-1,35.32015393209608,2.51250734940403,1.498556844299535,1356.613038759147,950.3835275409572,18.489755993265092,11.096346580431355,0.14613678274581074,15419.133174760136,37916.40196707291,0.10235461144892985,2015-10-24,2015,10,43,24,4,0.0
f0b8cf22-6ff6-4bbc-849e-df4acd6ba2ef,001473e7-ea20-4228-880f-b13f4df92522,0,2016-05-23 13:59:00,2189.0,0,0.0,0.0134410164042376,2.0,1.0,118068.0,0,0.0,3.0,3.0,7490.0,754.65,25.0,9.0,0.0,21175.0,71778.0,0.10235461144892985,2016-05-23,2016,5,21,23,2,9.673366834170855
645cd4a6-0148-4a93-a29c-1b86f7b2d6d9,0014830b-6ced-4466-9bca-65b788662bc9,1,2016-07-03 12:26:00,34741.0,0,0.0,0.7925357813801251,3.0,0.0,102180.0,11,33.0,1.0,3.0,739.0,1958.45,18.2,16.0,0.0,23141.0,59032.0,0.0,2016-07-03,2016,7,26,3,3,0.6661005728102243
aea15487-584b-4f41-a012-6f04d023defe,001534d4-00d8-4b98-acdc-a43a92892e4f,1,2015-06-11 10:51:00,29346.0,1,0.0,0.7925357813801251,3.0,1.0,72390.11207198375,-1,35.32015393209608,2.51250734940403,1.498556844299535,1356.613038759147,950.3835275409572,18.489755993265092,11.096346580431355,0.14613678274581074,15419.133174760136,37916.40196707291,0.10235461144892985,2015-06-11,2015,6,24,11,2,0.0
6e777fee-075e-491d-8e8c-42b6f71363f7,001b8ee1-f43e-45a5-b317-3901f5140798,0,2016-04-16 13:12:00,23827.0,1,0.0,0.7925357813801251,2.0,0.0,79424.0,2,35.32015393209608,3.0,0.0,724.0,1833.37,50.3,18.0,0.0,22784.0,44674.0,0.0,2016-04-16,2016,4,15,16,2,0.9562261300205649
a706e06d-89dd-46be-8b89-0cb3f6929e2f,001e1c88-c4fe-4727-80b9-d3464230602d,1,2015-09-04 10:24:00,34332.0,0,0.0,0.7925357813801251,4.0,1.0,132422.0,0,35.32015393209608,0.0,3.0,740.0,1478.71,23.0,15.0,0.0,33471.0,54961.0,0.0,2015-09-04,2015,9,36,4,3,0.9749213561691716
e0167686-c2d8-44e6-8b1d-7edfb27487a4,001fb8e3-d795-401b-a636-79da109ce54e,1,2015-12-26 11:22:00,16200.0,1,0.0,0.7925357813801251,3.0,1.0,72390.11207198375,-1,35.32015393209608,2.51250734940403,1.498556844299535,1356.613038759147,950.3835275409572,18.489755993265092,11.096346580431355,0.14613678274581074,15419.133174760136,37916.40196707291,0.10235461144892985,2015-12-26,2015,12,52,26,4,0.0
16bed324-b76b-4d93-8051-99f6b48b19b0,0021178d-6d86-4b76-bfb0-855e6c6fa4d1,1,2015-10-30 11:01:00,11761.0,0,0.0,0.7925357813801251,2.0,1.0,29526.0,0,35.32015393209608,1.0,0.0,720.0,492.1,8.9,12.0,0.0,11590.0,17119.0,0.0,2015-10-30,2015,10,44,30,4,0.9854604200323102
13507e55-5312-4417-9594-0812f2c9c81c,0021712b-ea5a-4478-80e7-4789321f830a,0,2015-09-23 11:48:00,35788.0,1,0.0,0.7925357813801251,1.0,1.0,72390.11207198375,8,25.0,5.0,1.0,1356.613038759147,908.37,19.3,8.0,0.0,14845.0,32412.0,0.0,2015-09-23,2015,9,39,23,3,0.4148038448642003
193a0784-0e57-4121-9b9f-f0fcb28227a8,0024dbee-df52-4576-91ca-5bd14c6fd487,1,2016-05-03 11:36:00,10132.0,0,0.0,0.7925357813801251,0.0,2.0,72390.11207198375,11,35.32015393209608,3.0,2.0,1356.613038759147,1952.1,19.4,12.0,0.0,25404.0,31915.0,0.0,2016-05-03,2016,5,18,3,2,2.507303592577971
3ff96a33-1fc4-4a1f-aefa-a5c76ed3a262,00274455-c9b1-4721-a9af-f629070694d1,0,2015-08-04 13:50:00,18304.0,1,0.0,0.05748261770573083,3.0,2.0,76268.0,11,35.32015393209608,0.0,3.0,741.0,966.06,16.4,8.0,0.0,27735.0,35376.0,0.0,2015-08-04,2015,8,32,4,3,1.51524256993007
b118de01-07be-4903-bb88-fcfbed242db9,0027cdb7-9914-427a-82f4-817e54b33e12,1,2016-03-13 10:56:00,99999999.0,0,0.0,0.7925357813801251,0.0,1.0,32093.0,2,35.32015393209608,0.0,0.0,741.0,500.12,8.1,11.0,0.0,6147.0,15140.0,0.0,2016-03-13,2016,3,10,13,1,6.14700006147e-05
5e3912d5-e8b8-49a9-bccf-63dff60d21c9,0028e39f-3a47-48e7-bdd0-69c278f1977d,1,2015-11-12 11:48:00,99999999.0,0,0.0,0.7925357813801251,1.0,0.0,73418.0,0,35.32015393209608,3.0,2.0,747.0,1370.46,12.9,16.0,0.0,13089.0,49206.0,0.0,2015-11-12,2015,11,46,12,4,0.00013089000130890003
0d718f4f-8b6d-4adc-b635-32f516bbe83a,0029bd00-b6e0-4c53-af7e-f26eb92c431c,1,2016-03-01 12:14:00,12258.0,1,0.0,0.006352526484999903,1.0,1.0,72390.11207198375,-1,35.32015393209608,2.51250734940403,1.498556844299535,1356.613038759147,950.3835275409572,18.489755993265092,11.096346580431355,0.14613678274581074,15419.133174760136,37916.40196707291,0.10235461144892985,2016-03-01,2016,3,9,1,1,0.0
7db4743c-bb87-4d26-97ec-cef957986556,0029df6c-5eac-452f-a7a4-511fe31367ee,1,2016-02-28 12:46:00,15009.0,0,0.0,0.7925357813801251,0.0,1.0,150090.0,11,22.0,0.0,2.0,726.0,831.75,21.1,10.0,0.0,15037.0,19106.0,0.0,2016-02-28,2016,2,8,28,1,1.0018655473382636
136fe944-059d-4a9a-8780-bc0e292c8c0c,002bc5f8-d5a8-4829-a6ca-5c624c9d15e6,1,2015-12-30 11:46:00,99999999.0,0,0.0,0.7925357813801251,3.0,1.0,72390.11207198375,-1,35.32015393209608,2.51250734940403,1.498556844299535,1356.613038759147,950.3835275409572,18.489755993265092,11.096346580431355,0.14613678274581074,15419.133174760136,37916.40196707291,0.10235461144892985,2015-12-30,2015,12,53,30,4,0.0
b26e56aa-64e2-4a94-97f6-476a832a8d72,002c8210-0d81-4ce4-adca-ae2e4a83ac24,1,2015-06-18 12:13:00,99999999.0,1,0.0,0.7925357813801251,0.0,1.0,72390.11207198375,-1,35.32015393209608,2.51250734940403,1.498556844299535,1356.613038759147,950.3835275409572,18.489755993265092,11.096346580431355,0.14613678274581074,15419.133174760136,37916.40196707291,0.10235461144892985,2015-06-18,2015,6,25,18,2,0.0
056345d8-d0c4-463c-9085-03534a4f7b5f,002d963f-1a36-443c-a533-8495a44f72d0,1,2016-04-21 12:35:00,6071.0,0,0.0,0.7925357813801251,3.0,1.0,72390.11207198375,-1,35.32015393209608,2.51250734940403,1.498556844299535,1356.613038759147,950.3835275409572,18.489755993265092,11.096346580431355,0.14613678274581074,15419.133174760136,37916.40196707291,0.10235461144892985,2016-04-21,2016,4,16,21,2,0.0
d95b040c-d510-4c8a-877e-f1001f007073,002e2210-ed31-4767-b268-bb81de86e450,1,2016-02-14 13:45:00,34311.0,0,0.0,0.08818003989696512,3.0,1.0,72390.11207198375,-1,35.32015393209608,2.51250734940403,1.498556844299535,1356.613038759147,950.3835275409572,18.489755993265092,11.096346580431355,0.14613678274581074,15419.133174760136,37916.40196707291,0.10235461144892985,2016-02-14,2016,2,6,14,1,0.0
0d86daa7-6a57-41f0-b280-59df2e9268ec,00300a4b-9c2e-4b90-8aa1-9d351fa06ede,1,2015-09-15 11:29:00,10167.0,0,0.0,0.7925357813801251,0.0,1.0,81336.0,0,35.32015393209608,4.0,2.0,750.0,407.36,13.5,7.0,0.0,5509.0,49192.0,0.0,2015-09-15,2015,9,38,15,3,0.5418510868496115
85892e59-7e38-4991-bb38-69107cc3edaa,003185a1-5117-467a-bb72-a65633fcf0dc,1,2015-07-07 12:58:00,4038.0,0,0.0,0.7925357813801251,3.0,1.0,60570.0,2,5.0,0.0,3.0,739.0,479.51,22.0,5.0,0.0,16257.0,16273.0,0.0,2015-07-07,2015,7,28,7,3,4.026002971768202
61c2c155-ba11-4a18-bb18-bc2c8589cb1e,0031b0bb-edfd-4e4b-bb76-d4e6186e1d53,0,2016-03-21 10:46:00,20130.0,0,0.0,0.05748261770573083,4.0,2.0,51935.0,11,35.32015393209608,3.0,2.0,7340.0,9.95,23.6,3.0,0.0,41.0,20633.0,0.0,2016-03-21,2016,3,12,21,1,0.0020367610531544958
4719c48c-ce12-4c66-8890-05663b559a8e,0031f092-f345-457c-82b8-51f7003e4dca,1,2015-10-17 11:39:00,14726.0,0,0.0,0.7925357813801251,1.0,0.0,72390.11207198375,11,35.32015393209608,1.0,1.0,1356.613038759147,670.83,39.3,7.0,0.0,17733.0,29071.0,0.0,2015-10-17,2015,10,42,17,4,1.2041966589705284
1f50b4b0-cab5-48e1-9aab-ffa8b52ec869,00325b97-c189-4473-bcd6-f60cd990448c,0,2016-06-26 14:45:00,8086.0,0,0.0,0.7925357813801251,0.0,1.0,72390.11207198375,11,7.0,0.0,2.0,1356.613038759147,990.99,17.4,15.0,0.0,16124.0,35910.0,0.0,2016-06-26,2016,6,25,26,2,1.9940638139995053
04aab85c-4820-4e24-852c-ef9c964d1596,00351a54-f6ba-481a-b160-1cd0d06a7401,0,2015-08-05 13:25:00,4328.0,0,0.0,0.05748261770573083,1.0,0.0,49460.0,11,35.32015393209608,1.0,0.0,696.0,647.1,24.4,6.0,0.0,9783.0,10882.0,0.0,2015-08-05,2015,8,32,5,3,2.26039741219963
4bcd299e-d546-4d4f-951e-05e5341fadb0,0036182b-6ac6-4f50-8ada-26719c31d6f0,0,2016-06-23 10:46:00,2775.0,0,0.0,0.08818003989696512,1.0,2.0,17598.0,-1,35.32015393209608,2.0,3.0,724.0,264.56,10.0,8.0,1.0,7447.0,9811.0,1.0,2016-06-23,2016,6,25,23,2,2.6836036036036037
c16d1c9a-f173-4fe8-b941-250d1096dadb,00366f22-c511-42c5-a3ea-1857f29068db,1,2016-07-01 14:27:00,24353.0,0,0.0,0.7925357813801251,3.0,1.0,152205.0,11,35.0,4.0,0.0,731.0,2359.18,32.9,20.0,0.0,251454.0,304056.0,0.0,2016-07-01,2016,7,26,1,3,10.32538085656798
6d2556cf-8a94-4d14-b3c4-48ab21b2824b,0036b0bf-c999-4016-b38e-3c580cc5d9a9,1,2016-05-12 11:42:00,16949.0,1,0.0,0.7925357813801251,0.0,1.0,72390.11207198375,-1,35.32015393209608,2.51250734940403,1.498556844299535,1356.613038759147,950.3835275409572,18.489755993265092,11.096346580431355,0.14613678274581074,15419.133174760136,37916.40196707291,0.10235461144892985,2016-05-12,2016,5,19,12,2,0.0
8ba3b46b-5928-439d-95fc-08b48adb036c,0037fc7d-06ce-4063-bf25-749200ebb3c6,1,2015-10-03 13:37:00,18263.0,1,0.0,0.7925357813801251,1.0,1.0,56818.0,11,67.0,3.0,1.0,732.0,1254.73,14.7,19.0,0.0,14111.0,39527.0,0.0,2015-10-03,2015,10,40,3,4,0.7726550950008213
9ca86b52-f2a1-4d74-9b89-ae94e1ca4cc0,00386acc-c79b-429e-b910-035771ff9707,1,2016-05-11 10:46:00,12120.0,1,0.0,0.003815389382759088,3.0,0.0,57570.0,0,35.32015393209608,2.0,3.0,740.0,738.82,35.1,9.0,1.0,1239.0,9835.0,1.0,2016-05-11,2016,5,19,11,2,0.10222772277227722
4400b598-1c68-471e-a1c1-2529f10c955c,003c0c2e-4b7c-4813-840a-f371fc23eec2,1,2015-06-24 11:18:00,11652.0,1,0.0,0.7925357813801251,3.0,1.0,67980.0,11,35.32015393209608,3.0,2.0,704.0,2152.68,17.5,9.0,0.0,6104.0,13969.0,0.0,2015-06-24,2015,6,26,24,2,0.5238585650532097
ffd64994-2fe2-4ff8-a39d-4091e9798468,003e89d5-2e91-4256-954f-dc5313c83c05,1,2015-09-21 14:23:00,7556.0,0,0.0,0.7925357813801251,4.0,1.0,72390.11207198375,-1,35.32015393209608,2.51250734940403,1.498556844299535,1356.613038759147,950.3835275409572,18.489755993265092,11.096346580431355,0.14613678274581074,15419.133174760136,37916.40196707291,0.10235461144892985,2015-09-21,2015,9,39,21,3,0.0
280c958e-1b21-4999-8b60-9963cbe3f30b,003e98be-face-4f41-8748-e83a7f79f616,1,2016-05-31 13:52:00,19686.0,0,0.0,0.7925357813801251,3.0,1.0,72390.11207198375,11,45.0,4.0,2.0,1356.613038759147,938.21,19.0,11.0,0.0,10000.0,12691.0,0.0,2016-05-31,2016,5,22,31,2,0.5079752108097125
55e93a29-bb7d-402b-8035-a875278ca31e,003f6415-33bb-4f77-b5ea-ca1933363fe4,1,2016-02-21 11:50:00,14859.0,0,0.0,0.7925357813801251,0.0,0.0,41605.0,11,35.0,1.0,2.0,737.0,852.91,23.4,10.0,0.0,7868.0,18130.0,0.0,2016-02-21,2016,2,7,21,1,0.5295107342351437
4756e013-d572-45b1-9ad8-8362f69dd424,0041e9cf-01b3-4afc-8a7b-cf3bd59bf426,1,2015-12-20 10:30:00,15870.0,0,0.0,0.7925357813801251,2.0,0.0,39676.0,11,35.32015393209608,5.0,2.0,741.0,257.89,16.5,4.0,0.0,11887.0,14479.0,0.0,2015-12-20,2015,12,51,20,4,0.7490233144297417
5536ac96-b82d-4188-a117-8156b20158ba,0042c4f9-0f7c-48bb-97c8-8bdfd243a293,1,2016-05-17 13:45:00,99999999.0,0,0.0,0.7925357813801251,1.0,0.0,34955.0,2,35.32015393209608,1.0,3.0,727.0,582.57,11.8,7.0,0.0,10483.0,41933.0,0.0,2016-05-17,2016,5,20,17,2,0.00010483000104830001
0f95e110-f165-4667-8075-f5dc05bc7822,0043bed6-a9d6-4619-825e-a65f2e6882d6,1,2016-05-06 12:24:00,5394.0,0,0.0,0.7925357813801251,3.0,1.0,72390.11207198375,-1,35.32015393209608,2.51250734940403,1.498556844299535,1356.613038759147,950.3835275409572,18.489755993265092,11.096346580431355,0.14613678274581074,15419.133174760136,37916.40196707291,0.10235461144892985,2016-05-06,2016,5,18,6,2,0.0
b3ecb857-5413-4248-a2e4-18fe66138460,004424a9-980a-4885-bbd3-702100ab285a,1,2015-12-18 12:13:00,9049.0,0,0.0,0.7925357813801251,2.0,1.0,63340.0,6,65.0,0.0,3.0,742.0,696.74,13.5,8.0,0.0,5190.0,10768.0,0.0,2015-12-18,2015,12,51,18,4,0.5735440380152503
00d5d89a-989d-4eb6-9196-e67c1fb08abc,0045135b-1415-4e7d-81cc-1405af32f275,1,2015-07-11 10:11:00,12604.0,1,0.0,0.7925357813801251,1.0,1.0,72390.11207198375,-1,35.32015393209608,2.51250734940403,1.498556844299535,1356.613038759147,950.3835275409572,18.489755993265092,11.096346580431355,0.14613678274581074,15419.133174760136,37916.40196707291,0.10235461144892985,2015-07-11,2015,7,28,11,3,0.0
136c55d3-a724-495e-a34e-fc112537201d,0046bc6a-3f72-4463-993f-8f8caeb874bb,1,2015-07-18 11:23:00,20436.0,1,0.0,0.7925357813801251,1.0,1.0,72390.11207198375,-1,35.32015393209608,2.51250734940403,1.498556844299535,1356.613038759147,950.3835275409572,18.489755993265092,11.096346580431355,0.14613678274581074,15419.133174760136,37916.40196707291,0.10235461144892985,2015-07-18,2015,7,29,18,3,0.0
b8579c5b-9182-4a11-bb79-bb79c4178b12,00477151-a4b2-4566-9347-8970db7faa94,1,2015-12-23 14:01:00,7907.0,0,0.0,0.7925357813801251,1.0,1.0,33606.0,3,51.0,5.0,0.0,733.0,464.87,14.5,5.0,1.0,5443.0,8005.0,1.0,2015-12-23,2015,12,52,23,4,0.688377387125332
a5c8640d-0e69-4216-8728-2edf74f5ae5b,00498bfb-2998-4d48-9d98-a643bebada9c,1,2015-12-29 13:04:00,4891.0,0,0.0,0.08818003989696512,2.0,0.0,29299.0,4,39.0,4.0,3.0,749.0,439.49,10.3,5.0,0.0,1983.0,3132.0,0.0,2015-12-29,2015,12,53,29,4,0.40543856062154976
c999708f-fb00-49df-9c11-aa2939c0c3d1,004ae703-3c33-4e09-8020-9e48f797fa79,1,2015-11-28 10:48:00,99999999.0,0,0.0,0.7925357813801251,3.0,0.0,58752.0,0,35.32015393209608,2.0,1.0,738.0,597.31,8.0,9.0,0.0,5872.0,8623.0,0.0,2015-11-28,2015,11,48,28,4,5.872000058720001e-05
13945df2-12c1-4e97-b41c-696454b019ff,005045c0-fe30-443b-8eb3-64bb67da9c98,1,2015-11-28 11:48:00,17658.0,0,0.0,0.7925357813801251,2.0,0.0,72390.11207198375,11,36.0,0.0,3.0,1356.613038759147,435.06,20.5,13.0,0.0,15782.0,39454.0,0.0,2015-11-28,2015,11,48,28,4,0.8937592026277041
6cea15bf-6c85-41ba-b01f-6c27dcff4daf,00538e4f-d9f8-4832-afa5-0add366a7bd7,1,2016-06-16 11:47:00,15906.0,0,0.0,0.7925357813801251,3.0,0.0,72390.11207198375,7,35.32015393209608,4.0,0.0,1356.613038759147,1042.14,15.4,6.0,0.0,18064.0,25442.0,0.0,2016-06-16,2016,6,24,16,2,1.1356720734314096
5f0bc2d5-6fcf-4fb6-a14f-c12a43573ad0,00544c75-ec84-447e-b44b-a06528d84e65,1,2016-06-04 14:00:00,3094.0,0,0.0,0.005267948792438944,4.0,1.0,72390.11207198375,-1,35.32015393209608,2.51250734940403,1.498556844299535,1356.613038759147,950.3835275409572,18.489755993265092,11.096346580431355,0.14613678274581074,15419.133174760136,37916.40196707291,0.10235461144892985,2016-06-04,2016,6,22,4,2,0.0
075ea7ae-ad92-4afa-9ce4-15afd99caafe,0054e05a-0302-4e54-bbfb-035201f12d5a,0,2015-07-30 14:35:00,16611.0,0,0.0,0.7925357813801251,1.0,0.0,72390.11207198375,11,35.32015393209608,3.0,0.0,1356.613038759147,1027.18,8.0,9.0,0.0,9354.0,11043.0,0.0,2015-07-30,2015,7,31,30,3,0.5631208235506592
c658c9f4-00ef-4307-a473-2ac50b2b0fd3,0056257b-c892-459d-9064-a62dfd3b9b8f,1,2015-09-02 12:35:00,10063.0,0,0.0,0.7925357813801251,4.0,1.0,72390.11207198375,9,35.32015393209608,0.0,0.0,1356.613038759147,798.58,20.0,22.0,0.0,1815.0,36307.0,0.0,2015-09-02,2015,9,36,2,3,0.18036370863559575
82ad31a7-7877-40dc-a85d-c32f021b8568,0056ddaa-3721-4374-a040-fafec5fce9ce,1,2015-07-28 11:16:00,10381.0,1,0.0,0.01084577692560959,3.0,1.0,83051.0,6,29.0,0.0,0.0,740.0,1347.5,27.8,18.0,0.0,14883.0,47855.0,0.0,2015-07-28,2015,7,31,28,3,1.4336769097389461
4b684b94-e5b0-4c4e-8821-46e642a9a8b5,0058d7b9-ca71-4859-ae11-26a1ef45e90c,1,2015-10-03 12:04:00,99999999.0,0,0.0,0.7925357813801251,2.0,1.0,72390.11207198375,-1,35.32015393209608,2.51250734940403,1.498556844299535,1356.613038759147,950.3835275409572,18.489755993265092,11.096346580431355,0.14613678274581074,15419.133174760136,37916.40196707291,0.10235461144892985,2015-10-03,2015,10,40,3,4,0.0
