loan_id,customer_id,loan_status,application_time,current_loan_amount,term,tax_liens,purpose,no_of_properties,home_ownership,annual_income,years_in_current_job,months_since_last_delinquent,no_of_cars,no_of_children,credit_score,monthly_debt,years_of_credit_history,no_of_open_accounts,no_of_credit_problems,current_credit_balance,max_open_credit,bankruptcies,application_date,application_year,application_month,application_week,application_day,application_season,current_credit_balance_ratio
3818489f-f665-49ec-996d-0193be1f7bda,00133763-a161-422b-9ff8-429139fc54cc,1,2015-05-24 13:40:00,9125.0,0,0.0,0.7893374741200828,0.0,0.0,36306.0,-1,35.03436225975539,4.0,3.0,749.0,305.57,20.8,10.0,0.0,8646.0,26278.0,0.0,2015-05-24,2015,5,21,24,2,0.9475068493150685
b74cc66f-320d-4e6a-b366-5aec8414725b,0013a923-3fcb-4f4c-be49-38cfc90a8377,0,2015-02-10 12:07:00,7959.0,0,0.0,0.05897745571658615,2.0,1.0,72493.00155038759,2,35.03436225975539,4.0,0.0,1348.529431308489,949.3,20.8,12.0,1.0,4993.0,14729.0,1.0,2015-02-10,2015,2,7,10,1,0.6273401181052896
aea15487-584b-4f41-a012-6f04d023defe,001534d4-00d8-4b98-acdc-a43a92892e4f,1,2015-06-11 10:51:00,29346.0,1,0.0,0.7893374741200828,3.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-06-11,2015,6,24,11,2,0.0
52770c12-6d66-4fec-a3ea-4c1b00569f6c,00175655-b8f5-4ac5-85b4-459902a33fc8,1,2015-04-15 12:16:00,6011.0,0,0.0,0.00270301357257879,4.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-04-15,2015,4,16,15,2,0.0
de64be8f-610f-4d0c-a8ad-91399a1e3524,001ccc7d-06e8-4dd8-8377-acaa447a9f3c,0,2015-02-22 11:44:00,2464.0,0,0.0,0.7893374741200828,3.0,0.0,44352.0,5,29.0,0.0,0.0,722.0,1105.1,17.4,9.0,0.0,11859.0,17941.0,0.0,2015-02-22,2015,2,8,22,1,4.8129058441558445
a706e06d-89dd-46be-8b89-0cb3f6929e2f,001e1c88-c4fe-4727-80b9-d3464230602d,1,2015-09-04 10:24:00,34332.0,0,0.0,0.7893374741200828,4.0,1.0,132422.0,0,35.03436225975539,0.0,3.0,740.0,1478.71,23.0,15.0,0.0,33471.0,54961.0,0.0,2015-09-04,2015,9,36,4,3,0.9749213561691716
163c053d-5139-427a-8a9e-cd5e797fa057,00218712-8b00-4bfd-9ea1-8821e9f51410,0,2015-02-21 14:02:00,11700.0,0,0.0,0.7893374741200828,3.0,0.0,65325.0,8,77.0,3.0,3.0,734.0,1339.16,11.0,17.0,0.0,15033.0,25829.0,0.0,2015-02-21,2015,2,8,21,1,1.284871794871795
51ecec29-09a5-49ba-ad6e-3c696267aab5,0022e323-e03f-45e2-9702-30c6d3fdee96,0,2015-02-15 10:35:00,7863.0,0,0.0,0.7893374741200828,3.0,0.0,39316.0,8,35.03436225975539,1.0,3.0,734.0,547.15,15.4,8.0,0.0,11626.0,21023.0,0.0,2015-02-15,2015,2,7,15,1,1.4785705201577006
3ff96a33-1fc4-4a1f-aefa-a5c76ed3a262,00274455-c9b1-4721-a9af-f629070694d1,0,2015-08-04 13:50:00,18304.0,1,0.0,0.05897745571658615,3.0,2.0,76268.0,11,35.03436225975539,0.0,3.0,741.0,966.06,16.4,8.0,0.0,27735.0,35376.0,0.0,2015-08-04,2015,8,32,4,3,1.51524256993007
08392ffc-202c-47e7-8538-7bdf802d3cd6,00295514-070f-4fb5-958c-dbaf369ce297,1,2015-03-15 13:49:00,99999999.0,0,0.0,0.7893374741200828,3.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-03-15,2015,3,11,15,1,0.0
b228d72e-a7fd-4295-b3ad-13665a54f436,00298d90-81e3-437f-aab7-6d96dd9d9d5b,1,2015-01-10 10:08:00,9824.0,0,0.0,0.7893374741200828,4.0,1.0,72493.00155038759,-1,55.0,4.0,2.0,1348.529431308489,829.39,19.7,10.0,0.0,36897.0,55567.0,0.0,2015-01-10,2015,1,2,10,1,3.7558021172638436
0d718f4f-8b6d-4adc-b635-32f516bbe83a,0029bd00-b6e0-4c53-af7e-f26eb92c431c,1,2015-01-19 10:38:00,12258.0,1,0.0,0.006354957441913963,1.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-01-19,2015,1,4,19,1,0.0
2fa4ccec-90be-4b48-9322-679acf093f34,002b3527-ddfe-469c-80cf-af142d429386,1,2015-05-27 11:31:00,7994.0,0,0.0,0.7893374741200828,2.0,0.0,69951.0,6,35.03436225975539,2.0,3.0,727.0,1025.95,10.8,8.0,0.0,7246.0,13175.0,0.0,2015-05-27,2015,5,22,27,2,0.906429822366775
b26e56aa-64e2-4a94-97f6-476a832a8d72,002c8210-0d81-4ce4-adca-ae2e4a83ac24,1,2015-06-18 12:13:00,99999999.0,1,0.0,0.7893374741200828,0.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-06-18,2015,6,25,18,2,0.0
d95b040c-d510-4c8a-877e-f1001f007073,002e2210-ed31-4767-b268-bb81de86e450,1,2015-03-05 11:09:00,34311.0,0,0.0,0.09011962272831837,4.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-03-05,2015,3,10,5,1,0.0
85892e59-7e38-4991-bb38-69107cc3edaa,003185a1-5117-467a-bb72-a65633fcf0dc,1,2015-07-07 12:58:00,4038.0,0,0.0,0.7893374741200828,3.0,1.0,60570.0,2,5.0,0.0,3.0,739.0,479.51,22.0,5.0,0.0,16257.0,16273.0,0.0,2015-07-07,2015,7,28,7,3,4.026002971768202
d9cb2ad7-907c-44cb-80ac-d502a6ccca1d,00321e24-7afe-41ed-86e0-8014e604021f,0,2015-05-02 12:55:00,17350.0,1,0.0,0.7893374741200828,0.0,0.0,48989.0,5,35.03436225975539,4.0,2.0,715.0,975.69,17.1,17.0,0.0,27330.0,42241.0,0.0,2015-05-02,2015,5,18,2,2,1.5752161383285304
231a66ae-e5ce-4fa0-a09c-19b8b131bb29,003474c7-ec1b-4ef5-94df-ad54ad2ddff6,1,2015-03-19 11:58:00,11239.0,0,0.0,0.7893374741200828,4.0,0.0,55333.0,0,35.03436225975539,1.0,0.0,741.0,228.71,19.3,22.0,0.0,9795.0,20449.0,0.0,2015-03-19,2015,3,12,19,1,0.8715188184002135
04aab85c-4820-4e24-852c-ef9c964d1596,00351a54-f6ba-481a-b160-1cd0d06a7401,0,2015-08-05 13:25:00,4328.0,0,0.0,0.05897745571658615,1.0,0.0,49460.0,11,35.03436225975539,1.0,0.0,696.0,647.1,24.4,6.0,0.0,9783.0,10882.0,0.0,2015-08-05,2015,8,32,5,3,2.26039741219963
4c31e243-06bc-490b-aedc-36395bd332dc,0039837d-fd45-4ff8-b87a-7b985bec51f7,1,2015-02-14 14:51:00,24010.0,1,0.0,0.7893374741200828,3.0,1.0,108043.0,11,35.03436225975539,4.0,1.0,736.0,997.6,21.1,5.0,0.0,1910.0,8487.0,0.0,2015-02-14,2015,2,7,14,1,0.07955018742190754
4400b598-1c68-471e-a1c1-2529f10c955c,003c0c2e-4b7c-4813-840a-f371fc23eec2,1,2015-06-24 11:18:00,11652.0,1,0.0,0.7893374741200828,3.0,1.0,67980.0,11,35.03436225975539,3.0,2.0,704.0,2152.68,17.5,9.0,0.0,6104.0,13969.0,0.0,2015-06-24,2015,6,26,24,2,0.5238585650532097
ceeec2a3-3332-42bf-9486-fb01305050e9,003fc737-1307-4970-a64e-26b6ed7fb2c1,0,2015-01-31 12:31:00,24794.0,1,0.0,0.7893374741200828,4.0,0.0,56498.0,6,35.03436225975539,4.0,2.0,6700.0,1073.47,17.0,25.0,0.0,31073.0,38126.0,0.0,2015-01-31,2015,1,5,31,1,1.2532467532467533
4ecd7094-baa2-40f8-9ed4-10e73270a30f,00401bcb-5a7d-4044-8dd3-cce86bb3795e,1,2015-03-27 12:34:00,14010.0,0,0.0,0.7893374741200828,2.0,1.0,80056.0,1,35.03436225975539,1.0,0.0,745.0,386.94,16.7,9.0,0.0,17155.0,23728.0,0.0,2015-03-27,2015,3,13,27,1,1.2244825124910779
0f95e110-f165-4667-8075-f5dc05bc7822,0043bed6-a9d6-4619-825e-a65f2e6882d6,1,2015-05-03 14:45:00,5394.0,0,0.0,0.7893374741200828,0.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-05-03,2015,5,18,3,2,0.0
00d5d89a-989d-4eb6-9196-e67c1fb08abc,0045135b-1415-4e7d-81cc-1405af32f275,1,2015-03-30 10:54:00,12604.0,1,0.0,0.7893374741200828,2.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-03-30,2015,3,14,30,1,0.0
136c55d3-a724-495e-a34e-fc112537201d,0046bc6a-3f72-4463-993f-8f8caeb874bb,1,2015-07-18 11:23:00,20436.0,1,0.0,0.7893374741200828,1.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-07-18,2015,7,29,18,3,0.0
901d57be-416a-4fbf-9dea-f09b97f07b21,004e222b-5db0-421b-bbde-9395c403ba09,0,2015-01-02 14:54:00,3560.0,0,0.0,0.7893374741200828,2.0,0.0,72493.00155038759,2,45.0,5.0,0.0,1348.529431308489,888.85,19.7,5.0,0.0,3166.0,8698.0,0.0,2015-01-02,2015,1,1,2,1,0.8893258426966292
7f260b86-d307-4fc3-952f-754e6c93733e,0051842e-99d5-4ea5-bf05-197ecf34ae61,0,2015-01-12 12:20:00,12464.0,1,0.0,0.7893374741200828,4.0,1.0,72493.00155038759,8,79.0,5.0,3.0,1348.529431308489,845.18,13.0,8.0,0.0,5663.0,7716.0,0.0,2015-01-12,2015,1,3,12,1,0.4543485237483954
075ea7ae-ad92-4afa-9ce4-15afd99caafe,0054e05a-0302-4e54-bbfb-035201f12d5a,0,2015-07-30 14:35:00,16611.0,0,0.0,0.7893374741200828,1.0,0.0,72493.00155038759,11,35.03436225975539,3.0,0.0,1348.529431308489,1027.18,8.0,9.0,0.0,9354.0,11043.0,0.0,2015-07-30,2015,7,31,30,3,0.5631208235506592
c658c9f4-00ef-4307-a473-2ac50b2b0fd3,0056257b-c892-459d-9064-a62dfd3b9b8f,1,2015-09-02 12:35:00,10063.0,0,0.0,0.7893374741200828,4.0,1.0,72493.00155038759,9,35.03436225975539,0.0,0.0,1348.529431308489,798.58,20.0,22.0,0.0,1815.0,36307.0,0.0,2015-09-02,2015,9,36,2,3,0.18036370863559575
82ad31a7-7877-40dc-a85d-c32f021b8568,0056ddaa-3721-4374-a040-fafec5fce9ce,1,2015-07-28 11:16:00,10381.0,1,0.0,0.011387163561076604,3.0,1.0,83051.0,6,29.0,0.0,0.0,740.0,1347.5,27.8,18.0,0.0,14883.0,47855.0,0.0,2015-07-28,2015,7,31,28,3,1.4336769097389461
1b4c49e0-523f-4aef-b2eb-fb9bfb18453a,005c5079-a41d-442c-92ea-746e42e0a44b,1,2015-03-06 12:34:00,6918.0,0,0.0,0.7893374741200828,0.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-03-06,2015,3,10,6,1,0.0
3b77af09-0b95-4cf4-b553-a51f1ee93742,005c636d-e88a-4988-8e52-fd23c016fdc5,1,2015-08-24 13:38:00,12370.0,0,0.0,0.7893374741200828,0.0,1.0,86791.0,11,35.03436225975539,2.0,2.0,750.0,1186.15,23.0,11.0,0.0,13575.0,48483.0,0.0,2015-08-24,2015,8,35,24,3,1.097413096200485
8a51c5c4-24d7-46f1-a69d-75c890bf898d,005dbe9b-e192-448b-a799-a29a621fe024,1,2015-01-30 14:54:00,9801.0,0,0.0,0.012824936737980215,4.0,1.0,79630.0,9,73.0,1.0,1.0,731.0,613.82,17.3,9.0,0.0,2014.0,15986.0,0.0,2015-01-30,2015,1,5,30,1,0.2054892357922661
f5e3f7e6-280f-4ad2-966b-1b9f221ba188,00619151-e46c-497b-a193-258f1143e4a6,1,2015-06-15 11:52:00,30528.0,1,0.0,0.7893374741200828,0.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-06-15,2015,6,25,15,2,0.0
e585a9aa-3c97-43d3-ac5d-a2a42cc40a89,0061d869-9036-42d7-9de2-378ad2e14cf9,1,2015-03-17 12:53:00,99999999.0,1,0.0,0.7893374741200828,0.0,1.0,55077.0,11,16.0,5.0,3.0,732.0,679.28,24.8,12.0,0.0,18020.0,38753.0,0.0,2015-03-17,2015,3,12,17,1,0.00018020000180200003
3cf3e2b4-66d8-4af0-850e-b8d3a425d720,006304ef-87e7-423a-8dba-f91bf18b7c92,0,2015-01-14 11:53:00,20444.0,0,0.0,0.7893374741200828,0.0,1.0,72493.00155038759,11,35.03436225975539,0.0,1.0,1348.529431308489,1098.02,25.5,16.0,1.0,24135.0,32052.0,1.0,2015-01-14,2015,1,3,14,1,1.1805419683036589
169058d7-1632-492f-be54-061510669662,0063e0ee-b252-4dec-a16c-6ecd69794a77,1,2015-01-15 11:07:00,4462.0,0,0.0,0.7893374741200828,2.0,0.0,53646.0,5,35.03436225975539,4.0,2.0,748.0,487.73,18.2,17.0,0.0,12735.0,55612.0,0.0,2015-01-15,2015,1,3,15,1,2.854101299865531
624658c0-c6f7-45a2-84ec-9a1d9260048d,0064692f-e352-4384-80d4-c15975482ba5,0,2015-04-24 13:29:00,16614.0,1,0.0,0.7893374741200828,1.0,0.0,59811.0,-1,35.03436225975539,0.0,3.0,7360.0,718.23,33.4,9.0,0.0,7426.0,16501.0,0.0,2015-04-24,2015,4,17,24,2,0.4469724328879258
7d8dddd0-3c5a-4e37-a8b6-1d7f20f68397,00647781-a770-4ba8-8259-48473ffe2a56,0,2015-05-28 11:35:00,18392.0,1,0.0,0.7893374741200828,0.0,0.0,44959.0,1,35.03436225975539,3.0,3.0,7310.0,569.48,15.4,7.0,0.0,7085.0,11750.0,0.0,2015-05-28,2015,5,22,28,2,0.38522183558068723
6e60235c-e8a1-406e-9c8f-69b168012ede,0065325d-1736-41ca-a700-55efebbdf70b,1,2015-01-27 14:20:00,20184.0,1,0.0,0.7893374741200828,4.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-01-27,2015,1,5,27,1,0.0
6fc64190-b158-406f-985b-a4dd2603418f,006c8fd0-f3ea-4dc8-ad09-f45fbf1cf4f2,0,2015-01-04 12:59:00,7890.0,0,0.0,0.7893374741200828,3.0,0.0,72493.00155038759,5,35.03436225975539,0.0,1.0,1348.529431308489,456.53,13.0,10.0,0.0,10641.0,15180.0,0.0,2015-01-04,2015,1,1,4,1,1.3486692015209125
20befb1e-e21b-49e4-9c61-f5a70a99eeef,006e3b2f-dfd4-4a50-bf1d-274bf8db5889,0,2015-05-05 14:10:00,11037.0,1,0.0,0.7893374741200828,3.0,1.0,72493.00155038759,7,33.0,2.0,2.0,1348.529431308489,1103.65,11.5,12.0,0.0,10456.0,22153.0,0.0,2015-05-05,2015,5,19,5,2,0.9473588837546435
819c354d-1afb-4a01-bd78-f5afe1c07f29,007158ef-ef75-470e-83a4-4d7412f3a5fc,1,2015-02-26 14:14:00,9903.0,0,0.0,0.7893374741200828,4.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-02-26,2015,2,9,26,1,0.0
1eae87a9-ff54-48d0-b4f6-2da4045cd7a7,00725f2b-51bd-4ca0-8fe3-4c26f52d00e2,1,2015-05-14 10:17:00,11392.0,1,0.0,0.7893374741200828,1.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-05-14,2015,5,20,14,2,0.0
9c911742-b1a2-4f01-8b8a-60b3da4b920e,007293cc-abd4-4efc-baca-4166282126e0,0,2015-03-12 10:16:00,11819.0,0,0.0,0.7893374741200828,4.0,1.0,34865.0,4,35.03436225975539,0.0,1.0,747.0,67.99,29.5,16.0,0.0,4545.0,69928.0,0.0,2015-03-12,2015,3,11,12,1,0.384550300363821
75570b47-0797-40b4-af61-c854faa9974b,00731414-10ea-42d6-8732-d7821ecd6db8,1,2015-04-03 12:10:00,19874.0,0,0.0,0.7893374741200828,3.0,1.0,123219.0,8,43.0,5.0,2.0,737.0,1252.73,31.0,13.0,0.0,10535.0,19189.0,0.0,2015-04-03,2015,4,14,3,2,0.5300895642548052
eaa90e1a-c68f-4df8-aaa0-e67c28b5862c,007752fd-eeb4-49c6-9172-0450e0895e00,1,2015-01-07 10:22:00,99999999.0,1,0.0,0.7893374741200828,4.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-01-07,2015,1,2,7,1,0.0
20271223-9265-496d-a5de-570088200434,00776ec2-8af1-4e15-a123-db84485b3ad9,1,2015-03-24 12:12:00,3804.0,0,0.0,0.05897745571658615,1.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-03-24,2015,3,13,24,1,0.0
dc7c2567-0564-4180-b8ad-edb098b58c5b,00782cd2-300c-4486-9efc-ba5854520012,1,2015-06-05 14:49:00,13044.0,0,0.0,0.7893374741200828,2.0,1.0,84286.0,11,35.03436225975539,4.0,3.0,743.0,1475.0,25.9,14.0,0.0,51540.0,62021.0,0.0,2015-06-05,2015,6,23,5,2,3.9512419503219873
371cbd36-d850-4bb7-b8a9-3ce3a5f0959a,0078ca59-c3ce-440d-a58d-ed4bf2bb3b29,1,2015-07-03 13:34:00,11293.0,0,0.0,0.7893374741200828,0.0,0.0,72493.00155038759,1,35.03436225975539,5.0,2.0,1348.529431308489,767.8,16.0,16.0,0.0,20814.0,25856.0,0.0,2015-07-03,2015,7,27,3,3,1.843088638979899
2a03414c-4bf1-4970-804f-0b3ed5896a31,007c8881-4d14-4d7e-9bb1-9f0d33c4e1f0,1,2015-04-03 11:35:00,15324.0,0,0.0,0.7893374741200828,1.0,1.0,72493.00155038759,3,41.0,4.0,0.0,1348.529431308489,684.22,18.0,8.0,0.0,7115.0,25503.0,0.0,2015-04-03,2015,4,14,3,2,0.4643043591751501
b693d30a-125c-4f20-b378-68e6d2317e55,007d637c-bb7c-444a-9bb6-0b50c8fa8d4c,1,2015-02-11 11:16:00,18419.0,1,0.0,0.7893374741200828,1.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-02-11,2015,2,7,11,1,0.0
bb500e21-4031-4090-8f5c-dcec353f70e7,007e1cf2-407a-4422-b47b-46f8268cf0be,1,2015-07-10 14:49:00,13766.0,1,0.0,0.7893374741200828,0.0,1.0,61182.0,2,55.0,3.0,2.0,670.0,978.91,18.6,10.0,0.0,13654.0,18652.0,0.0,2015-07-10,2015,7,28,10,3,0.9918640127851228
d0235e39-9b08-4ac8-a4b9-18aecabc20ce,007f37ea-1ff4-4bc1-9124-76b018c68749,1,2015-07-26 12:30:00,20046.0,0,0.0,0.05897745571658615,3.0,1.0,72493.00155038759,3,35.03436225975539,2.0,1.0,1348.529431308489,4773.45,41.0,20.0,0.0,609289.0,1143131.0,0.0,2015-07-26,2015,7,30,26,3,30.3945425521301
007d7fc3-4a85-4526-81c7-7d44d8d65374,007f3a61-d144-4014-ac01-e724dd9cbc01,1,2015-04-24 14:52:00,99999999.0,0,0.0,0.015096618357487922,2.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-04-24,2015,4,17,24,2,0.0
f37d2ed9-0dc3-472e-8fed-ceb6c11e9d02,0085194e-765b-448e-a1a4-d4a543c7d1aa,1,2015-07-16 10:04:00,6140.0,0,0.0,0.09011962272831837,1.0,2.0,63451.0,1,4.0,5.0,3.0,731.0,708.53,13.8,5.0,0.0,5552.0,6649.0,0.0,2015-07-16,2015,7,29,16,3,0.9042345276872964
431016b4-3772-4f0b-883e-9f08ef5e4c27,00883027-25d8-4ed3-9162-afe0d146e603,0,2015-06-04 14:17:00,15176.0,0,0.0,0.7893374741200828,0.0,1.0,50585.0,8,35.03436225975539,1.0,0.0,720.0,775.64,10.3,11.0,0.0,9427.0,19640.0,0.0,2015-06-04,2015,6,23,4,2,0.6211781760674749
873771ae-efe7-4277-af56-246abb96f663,00889abf-386b-45e4-9398-3af669927ed1,1,2015-02-04 14:55:00,3552.0,0,0.0,0.7893374741200828,0.0,1.0,69013.0,11,25.0,0.0,0.0,742.0,1000.69,12.1,18.0,0.0,12580.0,29324.0,0.0,2015-02-04,2015,2,6,4,1,3.5416666666666665
bd383e8b-6725-4d4f-8865-d2fdea5f2694,00895827-5e6b-441b-88c3-bcb20e148a90,1,2015-01-07 11:36:00,99999999.0,0,0.0,0.7893374741200828,2.0,0.0,32272.0,11,35.03436225975539,5.0,0.0,728.0,580.9,17.7,11.0,0.0,18238.0,22883.0,0.0,2015-01-07,2015,1,2,7,1,0.0001823800018238
