loan_id,customer_id,loan_status,application_time,current_loan_amount,term,tax_liens,purpose,no_of_properties,home_ownership,annual_income,years_in_current_job,months_since_last_delinquent,no_of_cars,no_of_children,credit_score,monthly_debt,years_of_credit_history,no_of_open_accounts,no_of_credit_problems,current_credit_balance,max_open_credit,bankruptcies
075ea7ae-ad92-4afa-9ce4-15afd99caafe,0054e05a-0302-4e54-bbfb-035201f12d5a,loan refused,2015-07-30 14:35:00,16611.0,short term,0.0,debt consolidation,1.0,rent,,10+ years,,3.0,0.0,,1027.18,8.0,9.0,0.0,9354.0,11043,0.0
c658c9f4-00ef-4307-a473-2ac50b2b0fd3,0056257b-c892-459d-9064-a62dfd3b9b8f,loan given,2015-09-02 12:35:00,10063.0,short term,0.0,debt consolidation,4.0,home mortgage,,9 years,,0.0,0.0,,798.58,20.0,22.0,0.0,1815.0,36307,0.0
82ad31a7-7877-40dc-a85d-c32f021b8568,0056ddaa-3721-4374-a040-fafec5fce9ce,loan given,2015-07-28 11:16:00,10381.0,long term,0.0,medical bills,3.0,home mortgage,83051.0,6 years,29.0,0.0,0.0,740.0,1347.5,28.0,18.0,0.0,14883.0,47855,0.0
4b684b94-e5b0-4c4e-8821-46e642a9a8b5,0058d7b9-ca71-4859-ae11-26a1ef45e90c,loan given,2015-10-03 12:04:00,99999999.0,short term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,
3b77af09-0b95-4cf4-b553-a51f1ee93742,005c636d-e88a-4988-8e52-fd23c016fdc5,loan given,2015-08-24 13:38:00,12370.0,short term,0.0,debt consolidation,0.0,home mortgage,86791.0,10+ years,,2.0,2.0,750.0,1186.15,23.0,11.0,0.0,13575.0,48483,0.0
e09882bd-a0c3-4494-834f-a0d74734c341,005cc946-bca1-4b65-9196-0f70162ccb2b,loan given,2015-12-27 14:38:00,11705.0,long term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,
813f49d7-ab95-47fd-97e4-6e4e2ad39d5e,005d2ad7-2247-4b4b-a01d-2ed11a3f0047,loan given,2015-12-19 14:05:00,21061.0,long term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,
0fb13bc0-c829-4b58-b40e-2bb593c28479,00609840-e32c-4239-9b46-aa796b4e6e82,loan given,2015-12-07 10:22:00,27332.0,short term,0.0,debt consolidation,2.0,rent,133491.0,2 years,,4.0,3.0,736.0,2013.48,15.0,11.0,1.0,36299.0,42756,1.0
f5e3f7e6-280f-4ad2-966b-1b9f221ba188,00619151-e46c-497b-a193-258f1143e4a6,loan given,2015-06-15 11:52:00,30528.0,long term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,
afa0bf46-0c33-4ec4-b70e-6312a1a86f91,0067473e-484a-4590-b1b4-511ead97ed38,loan given,2015-09-16 12:18:00,18092.0,long term,0.0,debt consolidation,2.0,own home,,6 years,,3.0,0.0,,372.07,16.0,5.0,0.0,8552.0,49151,0.0
bdc6bc0f-2367-4a9a-8b5c-38c8de64778a,0067d139-582d-4509-a72e-37ffe7de5618,loan given,2015-09-18 14:00:00,99999999.0,long term,0.0,debt consolidation,4.0,rent,121508.0,< 1 year,39.0,2.0,0.0,726.0,802.96,28.0,8.0,0.0,10443.0,20927,0.0
b49798b5-00ed-4b51-ab7b-e130e80ae0d1,0069f7da-e337-4887-9fbc-fb8c8c5fb038,loan refused,2015-12-11 13:08:00,14170.0,long term,0.0,debt consolidation,4.0,home mortgage,78720.0,10+ years,5.0,3.0,3.0,729.0,1088.96,17.0,16.0,0.0,16607.0,31216,0.0
4791d986-8d07-4e4e-b19e-a3c472513190,006c2777-0fc1-4f05-a63a-461209c82c14,loan given,2015-12-26 14:27:00,99999999.0,short term,0.0,buy a car,0.0,,,,,,,,,,,,,,
e7d414c2-1028-4e64-90b5-4ec1094c8ec7,006d15c5-d9a3-4403-a7c8-b3e755ce937d,loan given,2015-09-22 14:40:00,20198.0,short term,0.0,debt consolidation,4.0,home mortgage,,10+ years,17.0,1.0,2.0,,686.73,27.0,13.0,0.0,15894.0,46203,0.0
af01bba2-c7df-44c0-aed5-e7912d74258e,006d293f-f3e4-4ecc-9c98-66b26313eb4f,loan given,2015-11-03 12:30:00,19932.0,short term,0.0,debt consolidation,2.0,rent,,10+ years,,0.0,2.0,,1709.5,11.0,11.0,0.0,32363.0,82139,0.0
f3183f68-ee95-4ebc-8453-d554a7c92c39,00759258-caaa-45bb-81fb-57e842a8ce01,loan refused,2015-10-15 12:24:00,6996.0,short term,0.0,home improvements,1.0,home mortgage,84649.0,10+ years,,3.0,3.0,751.0,1636.55,30.0,19.0,0.0,36246.0,110171,0.0
dc7c2567-0564-4180-b8ad-edb098b58c5b,00782cd2-300c-4486-9efc-ba5854520012,loan given,2015-06-05 14:49:00,13044.0,short term,0.0,debt consolidation,2.0,home mortgage,84286.0,10+ years,,4.0,3.0,743.0,1475,26.0,14.0,0.0,51540.0,62021,0.0
371cbd36-d850-4bb7-b8a9-3ce3a5f0959a,0078ca59-c3ce-440d-a58d-ed4bf2bb3b29,loan given,2015-07-03 13:34:00,11293.0,short term,0.0,debt consolidation,0.0,rent,,1 year,,5.0,2.0,,767.8,16.0,16.0,0.0,20814.0,25856,0.0
427b28a5-5bd7-4e65-83c5-23c70eb3f766,0078cc37-36b5-4284-b8ff-febcce4605f3,loan refused,2015-10-24 14:36:00,30702.0,short term,1.0,medical bills,1.0,own home,153510.0,nan,42.0,0.0,0.0,7330.0,825.12,49.0,15.0,1.0,168786.0,1607488,0.0
96fa6243-5ac3-4711-a4de-2d16644416fe,007bcfa7-f2ad-4659-aee2-3f538770e9d5,loan refused,2015-12-07 12:02:00,30714.0,long term,0.0,home improvements,4.0,own home,93166.0,10+ years,,0.0,1.0,6520.0,1195.62,15.0,13.0,1.0,3638.0,22181,1.0
e7fa5e50-8583-49d6-a6f2-d0c936a06a69,007c8481-eb2d-44f4-80b2-536e7bb3ef17,loan given,2015-11-22 13:21:00,24783.0,short term,0.0,debt consolidation,0.0,rent,84261.0,6 years,,1.0,1.0,738.0,1263.91,20.0,6.0,0.0,41166.0,53952,0.0
bb500e21-4031-4090-8f5c-dcec353f70e7,007e1cf2-407a-4422-b47b-46f8268cf0be,loan given,2015-07-10 14:49:00,13766.0,long term,0.0,debt consolidation,0.0,home mortgage,61182.0,2 years,55.0,3.0,2.0,670.0,978.91,19.0,10.0,0.0,13654.0,18652,0.0
f397ead5-5eb2-4a14-8b28-82fffdbbbbea,007f0ae7-7821-4d96-bad3-205ac74c1a34,loan given,2015-10-01 14:01:00,5035.0,short term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,
d0235e39-9b08-4ac8-a4b9-18aecabc20ce,007f37ea-1ff4-4bc1-9124-76b018c68749,loan given,2015-07-26 12:30:00,20046.0,short term,0.0,home improvements,3.0,home mortgage,,3 years,,2.0,1.0,,4773.45,41.0,20.0,0.0,609289.0,1143131,0.0
f37d2ed9-0dc3-472e-8fed-ceb6c11e9d02,0085194e-765b-448e-a1a4-d4a543c7d1aa,loan given,2015-07-16 10:04:00,6140.0,short term,0.0,other,1.0,own home,63451.0,1 year,4.0,5.0,3.0,731.0,708.53,14.0,5.0,0.0,5552.0,6649,0.0
431016b4-3772-4f0b-883e-9f08ef5e4c27,00883027-25d8-4ed3-9162-afe0d146e603,loan refused,2015-06-04 14:17:00,15176.0,short term,0.0,debt consolidation,0.0,home mortgage,50585.0,8 years,,1.0,0.0,720.0,775.64,10.0,11.0,0.0,9427.0,19640,0.0
855c6645-61af-410c-abc1-96a480e70b22,0089847b-9ea3-4f36-9218-5d31ad345b43,loan given,2015-12-04 12:00:00,12182.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,
88b55c3d-facf-4792-8a5f-54da56613378,0089aa44-3881-43ff-b435-2e1a732c7931,loan given,2015-07-12 13:35:00,13688.0,long term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,
54fad3cb-c3fa-43e8-9cb8-267d44b8a164,008e4488-7de7-4e70-a27f-76366aeb850b,loan given,2015-07-16 10:55:00,17725.0,long term,0.0,debt consolidation,2.0,home mortgage,54159.0,< 1 year,,5.0,3.0,739.0,988.39,21.0,7.0,0.0,921.0,19181,0.0
cd348627-7f01-49d7-b6e0-136f841c6211,0092d320-0d60-4192-9b8f-124c08e73353,loan given,2015-10-24 10:57:00,10973.0,long term,0.0,debt consolidation,0.0,,,,,,,,,,,,,,
bab6f14c-67ad-4599-82d9-72eea6d1e4f8,00931366-c915-4c67-88f7-e530cb4792fa,loan refused,2015-06-14 11:44:00,6148.0,short term,0.0,debt consolidation,2.0,rent,30741.0,< 1 year,,1.0,2.0,738.0,228.51,9.0,5.0,0.0,8260.0,13111,0.0
e94c2b38-503c-4858-9a78-e9913e06551f,0093b999-43a2-4149-bbd0-550e4fd82c4d,loan given,2015-07-28 13:53:00,99999999.0,long term,0.0,buy a car,1.0,home mortgage,104500.0,5 years,80.0,3.0,0.0,741.0,176.78,22.0,8.0,0.0,1991.0,86555,0.0
703d96b5-4839-4a01-8fe8-f7379528af48,0095bb34-0948-4d62-9e5e-fb0c1008be2d,loan given,2015-12-05 14:53:00,99999999.0,long term,0.0,home improvements,4.0,home mortgage,110594.0,10+ years,67.0,1.0,0.0,738.0,469.1,28.0,5.0,0.0,5812.0,31588,0.0
e087fe66-8700-407b-a7ed-17df25e13dd6,00985d1a-e024-489a-aade-22239dac92b9,loan given,2015-09-06 10:32:00,10021.0,short term,0.0,debt consolidation,3.0,rent,72151.0,< 1 year,,4.0,3.0,742.0,793.66,6.0,8.0,0.0,7733.0,14730,0.0
2131d32f-1cf6-4a5e-8291-e5b7efb0e705,009ae0c9-4b1a-46b9-9110-ffee7a51829b,loan refused,2015-12-12 11:57:00,34741.0,long term,0.0,other,0.0,home mortgage,77423.0,10+ years,4.0,4.0,0.0,649.0,1516.2,16.0,8.0,0.0,20355.0,64010,0.0
6c2e0e94-c939-4e37-bf48-83e88fc47d00,009bdd42-4c6f-4375-a63e-ec487dfc4bde,loan given,2015-09-11 11:02:00,2961.0,short term,0.0,debt consolidation,2.0,rent,19742.0,2 years,,0.0,2.0,740.0,235.26,11.0,9.0,0.0,4029.0,8394,0.0
1d369bfe-4474-44eb-97cc-6e9d70030453,009df9e7-543d-43ae-96d7-32689fef5e97,loan given,2015-08-02 13:37:00,99999999.0,short term,0.0,debt consolidation,2.0,home mortgage,39960.0,5 years,,5.0,1.0,739.0,689.31,21.0,9.0,0.0,7744.0,12592,0.0
fbaaaaf3-459e-44c6-a584-9bf19f2f4466,00a0d58c-88a7-4828-9720-391b3fe73e0b,loan given,2015-08-06 10:02:00,11886.0,short term,0.0,debt consolidation,3.0,own home,43582.0,6 years,18.0,0.0,3.0,742.0,817.16,18.0,11.0,1.0,10198.0,17140,1.0
01a4099d-7397-415d-b587-21a70bbb61ac,00a3fbc9-75cf-42d7-abd1-7e79a2c14c6d,loan given,2015-08-07 14:21:00,17975.0,short term,0.0,other,3.0,home mortgage,,10+ years,,3.0,1.0,,1600.09,22.0,8.0,0.0,2249.0,17037,0.0
aa3d9ed3-8233-471a-bc9a-30f5609f5224,00a448d5-dce0-4908-8056-4e75cd18807d,loan given,2015-12-18 10:50:00,6819.0,short term,0.0,debt consolidation,2.0,home mortgage,79352.0,6 years,16.0,4.0,3.0,746.0,694.33,19.0,13.0,0.0,6307.0,10512,0.0
fe99aebe-e50f-436e-a7c9-25afb601ce91,00a6a249-c045-44c8-be59-f268c20fb98c,loan refused,2015-07-17 13:02:00,28498.0,long term,0.0,debt consolidation,4.0,home mortgage,103816.0,< 1 year,,0.0,2.0,741.0,2958.74,16.0,14.0,0.0,75558.0,108874,0.0
a7b9eeac-0e32-4ceb-bd08-075e6f71af19,00a85d1c-01b0-410e-9578-e407810e183d,loan refused,2015-12-16 13:35:00,35256.0,short term,0.0,debt consolidation,1.0,home mortgage,241752.0,10+ years,,2.0,3.0,722.0,2336.94,23.0,12.0,0.0,145505.0,196629,0.0
90e7d6b0-1a35-4954-9e92-d031deaee959,00af59c4-8d37-455c-8e1c-07bc193f0034,loan refused,2015-08-07 13:48:00,20070.0,short term,0.0,debt consolidation,1.0,rent,50175.0,< 1 year,,5.0,1.0,7340.0,1237.65,17.0,19.0,1.0,12603.0,23383,1.0
7491b0e0-cba0-43a8-992c-3233e3398890,00b12ed8-8ca3-43e2-839e-7550a008a91f,loan refused,2015-10-29 14:58:00,34584.0,long term,0.0,debt consolidation,3.0,home mortgage,84977.0,6 years,,4.0,2.0,667.0,2258.96,21.0,20.0,0.0,34264.0,43873,0.0
2419cc8f-7847-4ee0-9d2a-a7f100a89489,00b3a5f8-a95d-44f3-901f-b04738c320b0,loan given,2015-08-05 14:22:00,8698.0,short term,0.0,debt consolidation,2.0,rent,33393.0,4 years,,0.0,2.0,745.0,876.57,11.0,15.0,0.0,9933.0,13496,0.0
dee693b8-597d-4f56-ad91-45dc0d0b6a64,00b3d5e1-2295-4607-bc27-b30ee20629bf,loan given,2015-09-23 14:53:00,6061.0,short term,0.0,other,0.0,home mortgage,71358.0,4 years,,2.0,1.0,741.0,590.49,14.0,9.0,0.0,7487.0,11241,0.0
c7efefb3-6aa8-4605-8b76-6f0ec89f0836,00b59d3e-273d-4a87-a074-fa40f074b5d2,loan given,2015-12-15 14:42:00,21615.0,long term,0.0,debt consolidation,2.0,home mortgage,68554.0,5 years,,4.0,1.0,728.0,1425.36,15.0,11.0,0.0,25288.0,59784,0.0
08344b06-8f90-45a2-bbf9-2992c17bb0b4,00b89e85-34cb-4d85-87c6-a45cae1230e7,loan refused,2015-06-09 14:55:00,4927.0,long term,0.0,other,4.0,home mortgage,51402.0,10+ years,,0.0,2.0,741.0,1261.5,16.0,9.0,0.0,13280.0,20881,0.0
9dd0f330-cbd6-4af5-869d-8ac6cc785ece,00bd5712-4a9b-4737-b73b-7fc65ce2394a,loan given,2015-07-18 11:12:00,9780.0,short term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,
a9255b48-1a96-4638-997b-39a249856d4d,00bd9f14-675c-4dd0-9bb6-9a4d654033b1,loan refused,2015-10-01 11:28:00,11524.0,long term,0.0,debt consolidation,3.0,own home,27658.0,nan,29.0,0.0,0.0,711.0,219.42,45.0,6.0,0.0,37266.0,81368,0.0
afce12a0-8785-442e-83a3-20053f998a30,00be0392-140c-4af4-a9be-083ba38c53fa,loan given,2015-06-25 12:43:00,2852.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,
4f6b3a18-62fc-4b0b-8198-f24bc4ef135a,00bec97e-063e-41cf-bc6a-3504a18ffaed,loan given,2015-10-18 12:07:00,20064.0,short term,0.0,debt consolidation,2.0,home mortgage,65208.0,6 years,,1.0,1.0,747.0,722.73,22.0,19.0,0.0,22117.0,67428,0.0
b7e700ee-e5ef-4638-8145-4ff8669a6e59,00bf2ead-3e4b-4f30-8631-f4a6f3582f27,loan given,2015-12-27 14:16:00,99999999.0,short term,1.0,debt consolidation,4.0,home mortgage,81373.0,5 years,69.0,5.0,1.0,745.0,949.35,11.0,7.0,1.0,2809.0,3816,0.0
00779297-df44-4d4c-a4f0-b96b6e561fe0,00bf70ec-0421-4de7-a4f7-83fa3452d96c,loan given,2015-11-12 12:43:00,20188.0,long term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,
90838cca-303b-4855-b5d2-b8d796c55aec,00c1d95c-d92f-497b-a2b0-7422cbe5ffc7,loan refused,2015-06-27 11:21:00,24618.0,short term,0.0,debt consolidation,2.0,rent,49385.0,3 years,,3.0,0.0,714.0,823.08,12.0,9.0,0.0,30273.0,37747,0.0
20b54c82-eb6d-4a89-a526-924134c0a729,00c41ba0-083f-4177-b2f9-40f7fef0d5a4,loan given,2015-07-21 10:22:00,17490.0,short term,0.0,debt consolidation,2.0,,,,,,,,,,,,,,
24290fc9-c6f5-4848-8f22-8a153b164687,00d0c446-7c90-4391-8b39-ec0c6964297d,loan given,2015-09-16 13:33:00,14344.0,long term,0.0,debt consolidation,4.0,,,,,,,,,,,,,,
e7f30b9d-a27d-4f8f-844a-f9bffe73f5ed,00d49dbb-041e-4031-a377-5e8b1ff3e530,loan refused,2015-07-13 12:28:00,12804.0,long term,0.0,debt consolidation,2.0,home mortgage,38923.0,10+ years,37.0,5.0,1.0,7140.0,424.91,27.0,14.0,0.0,6987.0,14617,0.0
1ef04724-7ad1-481b-a4ef-e6f32bcc3f2c,00d4df89-3934-4667-ba18-eb7e69f939a1,loan given,2015-12-20 10:15:00,99999999.0,short term,0.0,debt consolidation,2.0,home mortgage,106018.0,10+ years,,3.0,1.0,743.0,2491.41,16.0,26.0,0.0,26526.0,52423,0.0
108ad9ee-34af-4943-9e71-e13888de7fc1,00d658c5-ca53-4100-a3f1-279197111910,loan given,2015-11-09 11:47:00,8184.0,short term,0.0,buy house,0.0,,,,,,,,,,,,,,
d3081b79-ca69-4882-94bc-c14bc0b74af3,00d79556-7820-4cae-a191-1b96f1bb2af9,loan given,2015-07-19 10:55:00,3342.0,short term,0.0,buy house,1.0,,,,,,,,,,,,,,
f3cd3db9-a8b5-4550-8f48-786a68d62a9b,00d831d5-f455-4d67-b8ab-642badbdbde4,loan refused,2015-07-20 11:50:00,14847.0,short term,0.0,small_business,2.0,home mortgage,209070.0,10+ years,71.0,0.0,2.0,686.0,2090.7,15.0,7.0,0.0,7922.0,9793,0.0
318795cb-4f60-45e0-8833-02b5f9b88795,00d88767-f716-4876-aef0-6084e0c5f9d5,loan given,2015-08-08 13:48:00,6610.0,short term,0.0,debt consolidation,0.0,own home,,7 years,,0.0,3.0,,208.51,11.0,12.0,0.0,6350.0,9665,0.0
00ae0428-0b44-45ab-8722-3419d24cafd5,00d938ca-6560-4010-b3f6-2061eb741ad7,loan given,2015-12-25 10:41:00,10211.0,short term,0.0,debt consolidation,1.0,,,,,,,,,,,,,,
7851e3f4-adbf-4e86-8818-2ced5a829384,00d96d9f-f6ae-4464-8881-2a5937fe5e94,loan given,2015-08-31 13:31:00,9771.0,long term,0.0,debt consolidation,3.0,,,,,,,,,,,,,,
